Date and Time Stamp,Tag,% Open
11/30/2017 15:22,Filter 6 dsh valve postion,-25.01
11/30/2017 15:37,Filter 6 dsh valve postion,-25.01
11/30/2017 15:52,Filter 6 dsh valve postion,-25.01
11/30/2017 16:07,Filter 6 dsh valve postion,-25.005
11/30/2017 16:22,Filter 6 dsh valve postion,-25.01
11/30/2017 16:37,Filter 6 dsh valve postion,-25.01
11/30/2017 16:52,Filter 6 dsh valve postion,-25.01
11/30/2017 17:07,Filter 6 dsh valve postion,-25.01
11/30/2017 17:22,Filter 6 dsh valve postion,-25.01
11/30/2017 17:37,Filter 6 dsh valve postion,-25.01
11/30/2017 17:52,Filter 6 dsh valve postion,-25.01
11/30/2017 18:07,Filter 6 dsh valve postion,-25.01
11/30/2017 18:22,Filter 6 dsh valve postion,-25.01
11/30/2017 18:37,Filter 6 dsh valve postion,-25.01
11/30/2017 18:52,Filter 6 dsh valve postion,-25.01
11/30/2017 19:07,Filter 6 dsh valve postion,-25.01
11/30/2017 19:23,Filter 6 dsh valve postion,-25.01
11/30/2017 19:38,Filter 6 dsh valve postion,-25.01
11/30/2017 19:53,Filter 6 dsh valve postion,-25.015
11/30/2017 20:08,Filter 6 dsh valve postion,-25.01
11/30/2017 20:23,Filter 6 dsh valve postion,-25.015
11/30/2017 20:38,Filter 6 dsh valve postion,-25.015
11/30/2017 20:53,Filter 6 dsh valve postion,-25.015
11/30/2017 21:08,Filter 6 dsh valve postion,-25.015
11/30/2017 21:23,Filter 6 dsh valve postion,-25.01
11/30/2017 21:38,Filter 6 dsh valve postion,-25.01
11/30/2017 21:53,Filter 6 dsh valve postion,-25.01
11/30/2017 22:08,Filter 6 dsh valve postion,-25.01
11/30/2017 22:23,Filter 6 dsh valve postion,-25.005
11/30/2017 22:38,Filter 6 dsh valve postion,-25.01
11/30/2017 22:53,Filter 6 dsh valve postion,-25.01
11/30/2017 23:08,Filter 6 dsh valve postion,-25.015
11/30/2017 23:23,Filter 6 dsh valve postion,-25.01
11/30/2017 23:38,Filter 6 dsh valve postion,-25.01
11/30/2017 23:53,Filter 6 dsh valve postion,-25.015
12/1/2017 0:08,Filter 6 dsh valve postion,-25.01
12/1/2017 0:23,Filter 6 dsh valve postion,-25.015
12/1/2017 0:38,Filter 6 dsh valve postion,-25.015
12/1/2017 0:53,Filter 6 dsh valve postion,-25.015
12/1/2017 1:08,Filter 6 dsh valve postion,-25.005
12/1/2017 1:23,Filter 6 dsh valve postion,-25.01
12/1/2017 1:38,Filter 6 dsh valve postion,-25.015
12/1/2017 1:53,Filter 6 dsh valve postion,-25.015
12/1/2017 2:08,Filter 6 dsh valve postion,-25.015
12/1/2017 2:23,Filter 6 dsh valve postion,-25.01
12/1/2017 2:38,Filter 6 dsh valve postion,-25.015
12/1/2017 2:53,Filter 6 dsh valve postion,-25.005
12/1/2017 3:08,Filter 6 dsh valve postion,-25.01
12/1/2017 3:23,Filter 6 dsh valve postion,-25.01
12/1/2017 3:38,Filter 6 dsh valve postion,-25.015
12/1/2017 3:53,Filter 6 dsh valve postion,-25.01
12/1/2017 4:08,Filter 6 dsh valve postion,-25.015
12/1/2017 4:23,Filter 6 dsh valve postion,-25.01
12/1/2017 4:38,Filter 6 dsh valve postion,-25.01
12/1/2017 4:53,Filter 6 dsh valve postion,-25.015
12/1/2017 5:08,Filter 6 dsh valve postion,-25.01
12/1/2017 5:23,Filter 6 dsh valve postion,-25.015
12/1/2017 5:38,Filter 6 dsh valve postion,-25.01
12/1/2017 5:53,Filter 6 dsh valve postion,-25.01
12/1/2017 6:08,Filter 6 dsh valve postion,-25.015
12/1/2017 6:23,Filter 6 dsh valve postion,-25.015
12/1/2017 6:38,Filter 6 dsh valve postion,-25.015
12/1/2017 6:53,Filter 6 dsh valve postion,-25.015
12/1/2017 7:08,Filter 6 dsh valve postion,-25.01
12/1/2017 7:23,Filter 6 dsh valve postion,-25.01
12/1/2017 7:38,Filter 6 dsh valve postion,-25.01
12/1/2017 7:53,Filter 6 dsh valve postion,-25.01
12/1/2017 8:08,Filter 6 dsh valve postion,-25.01
12/1/2017 8:23,Filter 6 dsh valve postion,-25.01
12/1/2017 8:38,Filter 6 dsh valve postion,-25.01
12/1/2017 8:53,Filter 6 dsh valve postion,-25.01
12/1/2017 9:08,Filter 6 dsh valve postion,-25.01
12/1/2017 9:23,Filter 6 dsh valve postion,-25.01
12/1/2017 9:38,Filter 6 dsh valve postion,-25.015
12/1/2017 9:53,Filter 6 dsh valve postion,-25.01
12/1/2017 10:08,Filter 6 dsh valve postion,-25.01
12/1/2017 10:23,Filter 6 dsh valve postion,-25.01
12/1/2017 10:38,Filter 6 dsh valve postion,-25.015
12/1/2017 10:53,Filter 6 dsh valve postion,-25.01
12/1/2017 11:08,Filter 6 dsh valve postion,-25.015
12/1/2017 11:23,Filter 6 dsh valve postion,-25.015
12/1/2017 11:38,Filter 6 dsh valve postion,-25.01
12/1/2017 11:53,Filter 6 dsh valve postion,-25.01
12/1/2017 12:08,Filter 6 dsh valve postion,-25.01
12/1/2017 12:23,Filter 6 dsh valve postion,-25.01
12/1/2017 12:38,Filter 6 dsh valve postion,-25.01
12/1/2017 12:53,Filter 6 dsh valve postion,-25.01
12/1/2017 13:08,Filter 6 dsh valve postion,-25.015
12/1/2017 13:23,Filter 6 dsh valve postion,-25.01
12/1/2017 13:38,Filter 6 dsh valve postion,-25.01
12/1/2017 13:53,Filter 6 dsh valve postion,-25.01
12/1/2017 14:08,Filter 6 dsh valve postion,-25.015
12/1/2017 14:23,Filter 6 dsh valve postion,-25.015
12/1/2017 14:38,Filter 6 dsh valve postion,-25.01
12/1/2017 14:53,Filter 6 dsh valve postion,-25.01
12/1/2017 15:08,Filter 6 dsh valve postion,-25.01
12/1/2017 15:23,Filter 6 dsh valve postion,-25.01
12/1/2017 15:38,Filter 6 dsh valve postion,-25.015
12/1/2017 15:53,Filter 6 dsh valve postion,-25.015
12/1/2017 16:08,Filter 6 dsh valve postion,-25.01
12/1/2017 16:23,Filter 6 dsh valve postion,-25.01
12/1/2017 16:38,Filter 6 dsh valve postion,-25.015
12/1/2017 16:53,Filter 6 dsh valve postion,-25.01
12/1/2017 17:08,Filter 6 dsh valve postion,-25.015
12/1/2017 17:23,Filter 6 dsh valve postion,-25.01
12/1/2017 17:38,Filter 6 dsh valve postion,-25.01
12/1/2017 17:53,Filter 6 dsh valve postion,-25.01
12/1/2017 18:08,Filter 6 dsh valve postion,-25.015
12/1/2017 18:23,Filter 6 dsh valve postion,-25.01
12/1/2017 18:38,Filter 6 dsh valve postion,-25.01
12/1/2017 18:53,Filter 6 dsh valve postion,-25.015
12/1/2017 19:08,Filter 6 dsh valve postion,-25.01
12/1/2017 19:23,Filter 6 dsh valve postion,-25.01
12/1/2017 19:38,Filter 6 dsh valve postion,-25.01
12/1/2017 19:53,Filter 6 dsh valve postion,-25.01
12/1/2017 20:08,Filter 6 dsh valve postion,-25.01
12/1/2017 20:23,Filter 6 dsh valve postion,-25.01
12/1/2017 20:38,Filter 6 dsh valve postion,-25.01
12/1/2017 20:53,Filter 6 dsh valve postion,-25.015
12/1/2017 21:08,Filter 6 dsh valve postion,-25.01
12/1/2017 21:23,Filter 6 dsh valve postion,-25.01
12/1/2017 21:38,Filter 6 dsh valve postion,-25.015
12/1/2017 21:53,Filter 6 dsh valve postion,-25.01
12/1/2017 22:08,Filter 6 dsh valve postion,-25.01
12/1/2017 22:23,Filter 6 dsh valve postion,-25.01
12/1/2017 22:38,Filter 6 dsh valve postion,-25.015
12/1/2017 22:53,Filter 6 dsh valve postion,-25.01
12/1/2017 23:08,Filter 6 dsh valve postion,-25.015
12/1/2017 23:23,Filter 6 dsh valve postion,-25.015
12/1/2017 23:38,Filter 6 dsh valve postion,-25.015
12/1/2017 23:53,Filter 6 dsh valve postion,-25.01
12/2/2017 0:08,Filter 6 dsh valve postion,-25.01
12/2/2017 0:23,Filter 6 dsh valve postion,-25.01
12/2/2017 0:38,Filter 6 dsh valve postion,-25.01
12/2/2017 0:53,Filter 6 dsh valve postion,-25.015
12/2/2017 1:08,Filter 6 dsh valve postion,-25.01
12/2/2017 1:23,Filter 6 dsh valve postion,-25.01
12/2/2017 1:38,Filter 6 dsh valve postion,-25.01
12/2/2017 1:53,Filter 6 dsh valve postion,-25.005
12/2/2017 2:08,Filter 6 dsh valve postion,-25.01
12/2/2017 2:23,Filter 6 dsh valve postion,-25.015
12/2/2017 2:38,Filter 6 dsh valve postion,-25.015
12/2/2017 2:53,Filter 6 dsh valve postion,-25.01
12/2/2017 3:08,Filter 6 dsh valve postion,-25.01
12/2/2017 3:23,Filter 6 dsh valve postion,-25.01
12/2/2017 3:38,Filter 6 dsh valve postion,-25.01
12/2/2017 3:53,Filter 6 dsh valve postion,-25.015
12/2/2017 4:08,Filter 6 dsh valve postion,-25.01
12/2/2017 4:23,Filter 6 dsh valve postion,-25.01
12/2/2017 4:38,Filter 6 dsh valve postion,-25.015
12/2/2017 4:53,Filter 6 dsh valve postion,-25.01
12/2/2017 5:08,Filter 6 dsh valve postion,-25.01
12/2/2017 5:23,Filter 6 dsh valve postion,-25.01
12/2/2017 5:38,Filter 6 dsh valve postion,-25.01
12/2/2017 5:53,Filter 6 dsh valve postion,-25.015
12/2/2017 6:08,Filter 6 dsh valve postion,-25.01
12/2/2017 6:23,Filter 6 dsh valve postion,-25.01
12/2/2017 6:38,Filter 6 dsh valve postion,-25.015
12/2/2017 6:53,Filter 6 dsh valve postion,-25.015
12/2/2017 7:08,Filter 6 dsh valve postion,-25.01
12/2/2017 7:23,Filter 6 dsh valve postion,-25.01
12/2/2017 7:38,Filter 6 dsh valve postion,-25.015
12/2/2017 7:53,Filter 6 dsh valve postion,-25.01
12/2/2017 8:08,Filter 6 dsh valve postion,-25.015
12/2/2017 8:23,Filter 6 dsh valve postion,-25.01
12/2/2017 8:38,Filter 6 dsh valve postion,-25.015
12/2/2017 8:53,Filter 6 dsh valve postion,-25.01
12/2/2017 9:08,Filter 6 dsh valve postion,-25.01
12/2/2017 9:23,Filter 6 dsh valve postion,-25.015
12/2/2017 9:38,Filter 6 dsh valve postion,-25.015
12/2/2017 9:53,Filter 6 dsh valve postion,-25.01
12/2/2017 10:08,Filter 6 dsh valve postion,-25.01
12/2/2017 10:23,Filter 6 dsh valve postion,-25.015
12/2/2017 10:38,Filter 6 dsh valve postion,-25.015
12/2/2017 10:53,Filter 6 dsh valve postion,-25.015
12/2/2017 11:08,Filter 6 dsh valve postion,-25.01
12/2/2017 11:23,Filter 6 dsh valve postion,-25.01
12/2/2017 11:38,Filter 6 dsh valve postion,-25.01
12/2/2017 11:53,Filter 6 dsh valve postion,-25.015
12/2/2017 12:08,Filter 6 dsh valve postion,-25.015
12/2/2017 12:23,Filter 6 dsh valve postion,-25.015
12/2/2017 12:38,Filter 6 dsh valve postion,-25.01
12/2/2017 12:53,Filter 6 dsh valve postion,-25.01
12/2/2017 13:08,Filter 6 dsh valve postion,-25.01
12/2/2017 13:23,Filter 6 dsh valve postion,-25.01
12/2/2017 13:38,Filter 6 dsh valve postion,-25.015
12/2/2017 13:53,Filter 6 dsh valve postion,-25.01
12/2/2017 14:08,Filter 6 dsh valve postion,-25.015
12/2/2017 14:23,Filter 6 dsh valve postion,-25.01
12/2/2017 14:38,Filter 6 dsh valve postion,-25.015
12/2/2017 14:53,Filter 6 dsh valve postion,-25.01
12/2/2017 15:08,Filter 6 dsh valve postion,-25.015
12/2/2017 15:23,Filter 6 dsh valve postion,-25.015
12/2/2017 15:38,Filter 6 dsh valve postion,-25.015
12/2/2017 15:53,Filter 6 dsh valve postion,-25.015
12/2/2017 16:08,Filter 6 dsh valve postion,-25.015
12/2/2017 16:23,Filter 6 dsh valve postion,-25.015
12/2/2017 16:38,Filter 6 dsh valve postion,-25.01
12/2/2017 16:53,Filter 6 dsh valve postion,-25.01
12/2/2017 17:08,Filter 6 dsh valve postion,-25.01
12/2/2017 17:23,Filter 6 dsh valve postion,-25.01
12/2/2017 17:38,Filter 6 dsh valve postion,-25.01
12/2/2017 17:53,Filter 6 dsh valve postion,-25.015
12/2/2017 18:08,Filter 6 dsh valve postion,-25.01
12/2/2017 18:23,Filter 6 dsh valve postion,-25.01
12/2/2017 18:38,Filter 6 dsh valve postion,-25.01
12/2/2017 18:53,Filter 6 dsh valve postion,-25.01
12/2/2017 19:08,Filter 6 dsh valve postion,-25.01
12/2/2017 19:23,Filter 6 dsh valve postion,-25.01
12/2/2017 19:38,Filter 6 dsh valve postion,-25.015
12/2/2017 19:53,Filter 6 dsh valve postion,-25.01
12/2/2017 20:08,Filter 6 dsh valve postion,-25.01
12/2/2017 20:23,Filter 6 dsh valve postion,-25.01
12/2/2017 20:38,Filter 6 dsh valve postion,-25.01
12/2/2017 20:53,Filter 6 dsh valve postion,-25.01
12/2/2017 21:08,Filter 6 dsh valve postion,-25.01
12/2/2017 21:23,Filter 6 dsh valve postion,-25.015
12/2/2017 21:38,Filter 6 dsh valve postion,-25.01
12/2/2017 21:53,Filter 6 dsh valve postion,-25.01
12/2/2017 22:08,Filter 6 dsh valve postion,-25.01
12/2/2017 22:23,Filter 6 dsh valve postion,-25.01
12/2/2017 22:38,Filter 6 dsh valve postion,-25.015
12/2/2017 22:53,Filter 6 dsh valve postion,-25.015
12/2/2017 23:08,Filter 6 dsh valve postion,-25.01
12/2/2017 23:23,Filter 6 dsh valve postion,-25.01
12/2/2017 23:38,Filter 6 dsh valve postion,-25.015
12/2/2017 23:53,Filter 6 dsh valve postion,-25.01
12/3/2017 0:08,Filter 6 dsh valve postion,-25.01
12/3/2017 0:23,Filter 6 dsh valve postion,-25.015
12/3/2017 0:38,Filter 6 dsh valve postion,-25.01
12/3/2017 0:53,Filter 6 dsh valve postion,-25.01
12/3/2017 1:08,Filter 6 dsh valve postion,-25.01
12/3/2017 1:23,Filter 6 dsh valve postion,-25.01
12/3/2017 1:38,Filter 6 dsh valve postion,-25.015
12/3/2017 1:53,Filter 6 dsh valve postion,-25.01
12/3/2017 2:08,Filter 6 dsh valve postion,-25.01
12/3/2017 2:23,Filter 6 dsh valve postion,-25.01
12/3/2017 2:38,Filter 6 dsh valve postion,-25.01
12/3/2017 2:53,Filter 6 dsh valve postion,-25.01
12/3/2017 3:08,Filter 6 dsh valve postion,-25.015
12/3/2017 3:23,Filter 6 dsh valve postion,-25.015
12/3/2017 3:38,Filter 6 dsh valve postion,-25.015
12/3/2017 3:53,Filter 6 dsh valve postion,-25.015
12/3/2017 4:08,Filter 6 dsh valve postion,-25.015
12/3/2017 4:23,Filter 6 dsh valve postion,-25.015
12/3/2017 4:38,Filter 6 dsh valve postion,-25.015
12/3/2017 4:53,Filter 6 dsh valve postion,-25.015
12/3/2017 5:08,Filter 6 dsh valve postion,-25.01
12/3/2017 5:23,Filter 6 dsh valve postion,-25.015
12/3/2017 5:38,Filter 6 dsh valve postion,-25.015
12/3/2017 5:53,Filter 6 dsh valve postion,-25.01
12/3/2017 6:08,Filter 6 dsh valve postion,-25.01
12/3/2017 6:23,Filter 6 dsh valve postion,-25.015
12/3/2017 6:38,Filter 6 dsh valve postion,-25.01
12/3/2017 6:53,Filter 6 dsh valve postion,-25.015
12/3/2017 7:08,Filter 6 dsh valve postion,-25.01
12/3/2017 7:23,Filter 6 dsh valve postion,-25.015
12/3/2017 7:38,Filter 6 dsh valve postion,-25.01
12/3/2017 7:53,Filter 6 dsh valve postion,-25.015
12/3/2017 8:08,Filter 6 dsh valve postion,-25.01
12/3/2017 8:23,Filter 6 dsh valve postion,-25.015
12/3/2017 8:38,Filter 6 dsh valve postion,-25.01
12/3/2017 8:53,Filter 6 dsh valve postion,-25.015
12/3/2017 9:08,Filter 6 dsh valve postion,-25.01
12/3/2017 9:23,Filter 6 dsh valve postion,-25.01
12/3/2017 9:38,Filter 6 dsh valve postion,-25.01
12/3/2017 9:53,Filter 6 dsh valve postion,-25.015
12/3/2017 10:08,Filter 6 dsh valve postion,-25.015
12/3/2017 10:23,Filter 6 dsh valve postion,-25.01
12/3/2017 10:38,Filter 6 dsh valve postion,-25.01
12/3/2017 10:53,Filter 6 dsh valve postion,-25.015
12/3/2017 11:08,Filter 6 dsh valve postion,-25.01
12/3/2017 11:23,Filter 6 dsh valve postion,-25.01
12/3/2017 11:38,Filter 6 dsh valve postion,-25.01
12/3/2017 11:53,Filter 6 dsh valve postion,-25.01
12/3/2017 12:08,Filter 6 dsh valve postion,-25.01
12/3/2017 12:24,Filter 6 dsh valve postion,-25.01
12/3/2017 12:39,Filter 6 dsh valve postion,-25.01
12/3/2017 12:54,Filter 6 dsh valve postion,-25.01
12/3/2017 13:09,Filter 6 dsh valve postion,-25.01
12/3/2017 13:24,Filter 6 dsh valve postion,-25.01
12/3/2017 13:39,Filter 6 dsh valve postion,-25.01
12/3/2017 13:54,Filter 6 dsh valve postion,-25.015
12/3/2017 14:09,Filter 6 dsh valve postion,-25.01
12/3/2017 14:24,Filter 6 dsh valve postion,-25.01
12/3/2017 14:39,Filter 6 dsh valve postion,-25.01
12/3/2017 14:54,Filter 6 dsh valve postion,-25.01
12/3/2017 15:09,Filter 6 dsh valve postion,-25.015
12/3/2017 15:24,Filter 6 dsh valve postion,-25.015
12/3/2017 15:39,Filter 6 dsh valve postion,-25.015
12/3/2017 15:54,Filter 6 dsh valve postion,-25.015
12/3/2017 16:09,Filter 6 dsh valve postion,-25.015
12/3/2017 16:24,Filter 6 dsh valve postion,-25.015
12/3/2017 16:39,Filter 6 dsh valve postion,-25.015
12/3/2017 16:54,Filter 6 dsh valve postion,-25.01
12/3/2017 17:09,Filter 6 dsh valve postion,-25.01
12/3/2017 17:24,Filter 6 dsh valve postion,-25.01
12/3/2017 17:39,Filter 6 dsh valve postion,-25.01
12/3/2017 17:54,Filter 6 dsh valve postion,-25.01
12/3/2017 18:09,Filter 6 dsh valve postion,-25.01
12/3/2017 18:24,Filter 6 dsh valve postion,-25.01
12/3/2017 18:39,Filter 6 dsh valve postion,-25.01
12/3/2017 18:54,Filter 6 dsh valve postion,-25.01
12/3/2017 19:09,Filter 6 dsh valve postion,-25.01
12/3/2017 19:24,Filter 6 dsh valve postion,-25.01
12/3/2017 19:39,Filter 6 dsh valve postion,-25.005
12/3/2017 19:54,Filter 6 dsh valve postion,-25.01
12/3/2017 20:09,Filter 6 dsh valve postion,-25.015
12/3/2017 20:24,Filter 6 dsh valve postion,-25.015
12/3/2017 20:39,Filter 6 dsh valve postion,-25.01
12/3/2017 20:54,Filter 6 dsh valve postion,-25.01
12/3/2017 21:09,Filter 6 dsh valve postion,-25.015
12/3/2017 21:24,Filter 6 dsh valve postion,-25.01
12/3/2017 21:39,Filter 6 dsh valve postion,-25.01
12/3/2017 21:54,Filter 6 dsh valve postion,-25.015
12/3/2017 22:09,Filter 6 dsh valve postion,-25.01
12/3/2017 22:24,Filter 6 dsh valve postion,-25.015
12/3/2017 22:39,Filter 6 dsh valve postion,-25.01
12/3/2017 22:54,Filter 6 dsh valve postion,-25.015
12/3/2017 23:09,Filter 6 dsh valve postion,-25.015
12/3/2017 23:24,Filter 6 dsh valve postion,-25.01
12/3/2017 23:39,Filter 6 dsh valve postion,-25.015
12/3/2017 23:54,Filter 6 dsh valve postion,-25.015
12/4/2017 0:09,Filter 6 dsh valve postion,-25.015
12/4/2017 0:24,Filter 6 dsh valve postion,-25.015
12/4/2017 0:39,Filter 6 dsh valve postion,-25.01
12/4/2017 0:54,Filter 6 dsh valve postion,-25.01
12/4/2017 1:09,Filter 6 dsh valve postion,-25.01
12/4/2017 1:24,Filter 6 dsh valve postion,-25.015
12/4/2017 1:39,Filter 6 dsh valve postion,-25.01
12/4/2017 1:54,Filter 6 dsh valve postion,-25.015
12/4/2017 2:09,Filter 6 dsh valve postion,-25.015
12/4/2017 2:24,Filter 6 dsh valve postion,-25.015
12/4/2017 2:39,Filter 6 dsh valve postion,-25.015
12/4/2017 2:54,Filter 6 dsh valve postion,-25.015
12/4/2017 3:09,Filter 6 dsh valve postion,-25.015
12/4/2017 3:24,Filter 6 dsh valve postion,-25.015
12/4/2017 3:39,Filter 6 dsh valve postion,-25.01
12/4/2017 3:54,Filter 6 dsh valve postion,-25.015
12/4/2017 4:09,Filter 6 dsh valve postion,-25.015
12/4/2017 4:24,Filter 6 dsh valve postion,-25.015
12/4/2017 4:39,Filter 6 dsh valve postion,-25.01
12/4/2017 4:54,Filter 6 dsh valve postion,-25.015
12/4/2017 5:09,Filter 6 dsh valve postion,-25.01
12/4/2017 5:24,Filter 6 dsh valve postion,-25.01
12/4/2017 5:39,Filter 6 dsh valve postion,-25.015
12/4/2017 5:54,Filter 6 dsh valve postion,-25.01
12/4/2017 6:09,Filter 6 dsh valve postion,-25.015
12/4/2017 6:24,Filter 6 dsh valve postion,-25.01
12/4/2017 6:39,Filter 6 dsh valve postion,-25.01
12/4/2017 6:54,Filter 6 dsh valve postion,-25.01
12/4/2017 7:09,Filter 6 dsh valve postion,-25.01
12/4/2017 7:24,Filter 6 dsh valve postion,-25.01
12/4/2017 7:39,Filter 6 dsh valve postion,-25.015
12/4/2017 7:54,Filter 6 dsh valve postion,-25.015
12/4/2017 8:09,Filter 6 dsh valve postion,-25.01
12/4/2017 8:24,Filter 6 dsh valve postion,-25.015
12/4/2017 8:39,Filter 6 dsh valve postion,-25.015
12/4/2017 8:54,Filter 6 dsh valve postion,-25.015
12/4/2017 9:09,Filter 6 dsh valve postion,-25.015
12/4/2017 9:24,Filter 6 dsh valve postion,-25.015
12/4/2017 9:39,Filter 6 dsh valve postion,-25.01
12/4/2017 9:54,Filter 6 dsh valve postion,-25.01
12/4/2017 10:09,Filter 6 dsh valve postion,-25.015
12/4/2017 10:24,Filter 6 dsh valve postion,-25.015
12/4/2017 10:39,Filter 6 dsh valve postion,-25.01
12/4/2017 10:54,Filter 6 dsh valve postion,-25.01
12/4/2017 11:09,Filter 6 dsh valve postion,-25.01
12/4/2017 11:24,Filter 6 dsh valve postion,-25.015
12/4/2017 11:39,Filter 6 dsh valve postion,-25.01
12/4/2017 11:54,Filter 6 dsh valve postion,-25.01
12/4/2017 12:09,Filter 6 dsh valve postion,-25.01
12/4/2017 12:24,Filter 6 dsh valve postion,-25.015
12/4/2017 12:39,Filter 6 dsh valve postion,-25.01
12/4/2017 12:54,Filter 6 dsh valve postion,-25.01
12/4/2017 13:09,Filter 6 dsh valve postion,-25.01
12/4/2017 13:24,Filter 6 dsh valve postion,-25.015
12/4/2017 13:39,Filter 6 dsh valve postion,-25.015
12/4/2017 13:54,Filter 6 dsh valve postion,-25.01
12/4/2017 14:09,Filter 6 dsh valve postion,-25.01
12/4/2017 14:24,Filter 6 dsh valve postion,-25.015
12/4/2017 14:39,Filter 6 dsh valve postion,-25.015
12/4/2017 14:54,Filter 6 dsh valve postion,-25.01
12/4/2017 15:09,Filter 6 dsh valve postion,-25.015
12/4/2017 15:24,Filter 6 dsh valve postion,-25.01
12/4/2017 15:39,Filter 6 dsh valve postion,-25.015
12/4/2017 15:54,Filter 6 dsh valve postion,-25.01
12/4/2017 16:09,Filter 6 dsh valve postion,-25.01
12/4/2017 16:24,Filter 6 dsh valve postion,-25.01
12/4/2017 16:39,Filter 6 dsh valve postion,-25.01
12/4/2017 16:54,Filter 6 dsh valve postion,-25.015
12/4/2017 17:09,Filter 6 dsh valve postion,-25.015
12/4/2017 17:24,Filter 6 dsh valve postion,-25.015
12/4/2017 17:39,Filter 6 dsh valve postion,-25.015
12/4/2017 17:54,Filter 6 dsh valve postion,-25.015
12/4/2017 18:09,Filter 6 dsh valve postion,-25.015
12/4/2017 18:24,Filter 6 dsh valve postion,-25.015
12/4/2017 18:39,Filter 6 dsh valve postion,-25.01
12/4/2017 18:54,Filter 6 dsh valve postion,-25.01
12/4/2017 19:09,Filter 6 dsh valve postion,-25.01
12/4/2017 19:24,Filter 6 dsh valve postion,-25.015
12/4/2017 19:39,Filter 6 dsh valve postion,-25.015
12/4/2017 19:54,Filter 6 dsh valve postion,-25.01
12/4/2017 20:09,Filter 6 dsh valve postion,-25.01
12/4/2017 20:24,Filter 6 dsh valve postion,-25.015
12/4/2017 20:39,Filter 6 dsh valve postion,-25.015
12/4/2017 20:54,Filter 6 dsh valve postion,-25.01
12/4/2017 21:09,Filter 6 dsh valve postion,-25.015
12/4/2017 21:24,Filter 6 dsh valve postion,-25.01
12/4/2017 21:39,Filter 6 dsh valve postion,-25.01
12/4/2017 21:54,Filter 6 dsh valve postion,-25.015
12/4/2017 22:09,Filter 6 dsh valve postion,-25.015
12/4/2017 22:24,Filter 6 dsh valve postion,-25.01
12/4/2017 22:39,Filter 6 dsh valve postion,-25.01
12/4/2017 22:54,Filter 6 dsh valve postion,-25.015
12/4/2017 23:09,Filter 6 dsh valve postion,-25.015
12/4/2017 23:24,Filter 6 dsh valve postion,-25.01
12/4/2017 23:39,Filter 6 dsh valve postion,-25.01
12/4/2017 23:54,Filter 6 dsh valve postion,-25.015
12/5/2017 0:09,Filter 6 dsh valve postion,-25.01
12/5/2017 0:24,Filter 6 dsh valve postion,-25.01
12/5/2017 0:39,Filter 6 dsh valve postion,-25.01
12/5/2017 0:54,Filter 6 dsh valve postion,-25.01
12/5/2017 1:09,Filter 6 dsh valve postion,-25.015
12/5/2017 1:24,Filter 6 dsh valve postion,-25.01
12/5/2017 1:39,Filter 6 dsh valve postion,-25.015
12/5/2017 1:54,Filter 6 dsh valve postion,-25.01
12/5/2017 2:09,Filter 6 dsh valve postion,-25.015
12/5/2017 2:24,Filter 6 dsh valve postion,-25.01
12/5/2017 2:39,Filter 6 dsh valve postion,-25.015
12/5/2017 2:54,Filter 6 dsh valve postion,-25.015
12/5/2017 3:09,Filter 6 dsh valve postion,-25.015
12/5/2017 3:24,Filter 6 dsh valve postion,-25.015
12/5/2017 3:39,Filter 6 dsh valve postion,-25.01
12/5/2017 3:54,Filter 6 dsh valve postion,-25.015
12/5/2017 4:09,Filter 6 dsh valve postion,-25.015
12/5/2017 4:24,Filter 6 dsh valve postion,-25.015
12/5/2017 4:39,Filter 6 dsh valve postion,-25.01
12/5/2017 4:54,Filter 6 dsh valve postion,-25.015
12/5/2017 5:09,Filter 6 dsh valve postion,-25.01
12/5/2017 5:24,Filter 6 dsh valve postion,-25.01
12/5/2017 5:39,Filter 6 dsh valve postion,-25.01
12/5/2017 5:54,Filter 6 dsh valve postion,-25.01
12/5/2017 6:09,Filter 6 dsh valve postion,-25.015
12/5/2017 6:24,Filter 6 dsh valve postion,-25.01
12/5/2017 6:39,Filter 6 dsh valve postion,-25.01
12/5/2017 6:54,Filter 6 dsh valve postion,-25.015
12/5/2017 7:09,Filter 6 dsh valve postion,-25.015
12/5/2017 7:24,Filter 6 dsh valve postion,-25.015
12/5/2017 7:39,Filter 6 dsh valve postion,-25.015
12/5/2017 7:54,Filter 6 dsh valve postion,-25.015
12/5/2017 8:09,Filter 6 dsh valve postion,-25.015
12/5/2017 8:24,Filter 6 dsh valve postion,-25.01
12/5/2017 8:39,Filter 6 dsh valve postion,-25.015
12/5/2017 8:54,Filter 6 dsh valve postion,-25.015
12/5/2017 9:09,Filter 6 dsh valve postion,-25.015
12/5/2017 9:24,Filter 6 dsh valve postion,-25.01
12/5/2017 9:39,Filter 6 dsh valve postion,-25.01
12/5/2017 9:54,Filter 6 dsh valve postion,-25.01
12/5/2017 10:09,Filter 6 dsh valve postion,-25.01
12/5/2017 10:24,Filter 6 dsh valve postion,-25.015
12/5/2017 10:39,Filter 6 dsh valve postion,-25.015
12/5/2017 10:54,Filter 6 dsh valve postion,-25.01
12/5/2017 11:09,Filter 6 dsh valve postion,-25.01
12/5/2017 11:24,Filter 6 dsh valve postion,-25.01
12/5/2017 11:39,Filter 6 dsh valve postion,-25.015
